co2_ch4_n2o_scope_1_3,carbon_intensity,emission_reduction_policy,carbon_neutral_commitment,air_emissions_sox_nox_pm,land_area_affected,biodiversity_protection_actions,fsc_pefc_certified_sourcing,climate_risk_assessment_done,resilience_score,environmental_fines,iso_14001_exists,reporting_quality_score,green_product_revenue,green_buildings_area,resource_efficiency_index,total_energy_consumption,renewable_energy_share,hazardous_waste_generated,recyclable_packaging_share,toxic_spills,waste_recycled_share,water_withdrawal,emf_exposure,gmo_products,ods_emissions,safety_transparency_trials,collective_bargaining_coverage,fair_wage_gap,community_investment,health_impact_score,csr_contribution,customer_satisfaction_score,hiv_program_coverage,human_rights_violations,diversity_representation,child_labor_compliance,indigenous_consent_verification,access_to_services,healthcare_access_employees,animal_welfare_compliance,training_hours,turnover_rate,injury_frequency_rate,contract_compliance,union_membership,product_safety_compliance,responsible_marketing_compliance,supplier_audits,esg_oversight_policy,board_diversity,governance_compliance_score,esg_incentive_bonus,assurance_score,green_financing,ceo_chair_split,auditor_independence_score,ethical_breaches,anti_competitive_violations,corruption_cases,privacy_compliance,financial_inclusion,global_compact_membership,shareholder_rights_score,site_closure_plan,tax_transparency_reporting,lobby_spending,systemic_risk_level,market_price_share,market_value_equity,majority_shareholder_shares,minority_shareholder_shares,outstanding_shares,largest_shareholder_pct,majority_shareholder_pct,minority_shareholder_pct,total_shares,military_connection_risk_head,asset_growth_pct,birthdate_risk_head,capital_expenditure,capital_intensity_fixed_asset,cash_and_equivalent,cash_dividend,cash_holding,cash_turnover,operation_complexity,current_ratio,debt_to_equity_ratio,depreciation,dividend_payout_ratio,dividend_per_share,eps,earnings_after_tax,ebit,earnings_quality,financial_expenses,goodwill,gross_sales,human_capital_cost,income_tax,intangible_assets,lag_inventory,lag_net_sales,ln_cash_equivalent,market_price_high,market_price_low,market_price_open,net_inventory,net_sales,net_working_capital,pe_ratio,retained_earnings,times_interest_earned,tobins_q,z1,z2,z3,z4,z5,incorporation_year,ipo_year,num_business_segments,num_employee,reporting_year,nace,asset_turnover,capital_intensity,cash_ratio,debt_maturity,debt_to_asset_ratio,operating_leverage,eat_growth,fixed_asset_intensity,gross_profit_margin,lag_cf_operating,net_cf_investing,net_cf_operating,net_profit_margin,pbv,quick_ratio,roa_eat,solvency_ratio,account_receivable,current_asset,current_liabilities,fixed_asset,inventory_turnover,lag_market_price,lag_total_asset,non_current_asset,roe_eat,total_asset,total_debt,total_equity
49.88,16.11,0.0,1.0,,,0.0,,1.0,95.51,50.18,1.0,26.63,70.01,28.05,21.03,51.89,67.3,68.12,43.98,,48.61,29.8,,,,,23.99,49.785,48.19,30.16,76.17,70.77,93.09,27.0,49.165000000000006,1.0,1.0,29.55,12.5,,50.44,16.98,61.68,0.0,32.06,63.3,0.0,0.0,1.0,55.49,51.385,1.0,62.7,38.81,0.0,48.96,21.0,43.0,24.0,1.0,49.74,0.0,59.17,,0.0,42.57,,210601.66,949007.81,808087.51,736925.32,727158.35,495903.84,298047.54,140146.82,384042.25,,46196.6,,20980.53,,11815.0464,66131.14,498864.75,,,2.933,4.92998,748557.41,492682.57,484149.47,655791.69,283737.71,540403.21,0.358,854481.34,22478.14,,29737.92,884391.41,549045.57,,,776241.57,761629.55,432117.81,605137.48,,,48093.45,4.856,897697.03,1.777,,,,,,,1974.0,1981.0,954652.77,678099.45,2012.0,,,,1.846,894469.7,3.169,,370487.12,,,,60697.69,574375.14,686963.66,0.832,3.729,915493.19,2.147,992401.648,466940.48,119997.31,558798.06,,14084.6492,211797.58,486938.01,987881.7853,660431.17,407825.33,381143.57
5.99,86.93,0.0,0.0,,,0.0,,0.0,88.26,76.51,1.0,4.85,81.41,49.45,94.52,50.05,73.25,83.91,64.31,,3.43,7.19,,,,,67.81,4.41,22.14,94.71,50.74,55.21,1.1008000000000002,25.0,18.52,1.0,0.0,2.72,32.64,,50.44,39.04,34.84,0.0,59.72,62.11,1.0,1.0,0.0,65.41,31.61,0.0,44.94,80.84,0.0,91.27,29.0,29.0,45.0,1.0,50.94,0.0,60.56,,0.0,52.13,,811530.2,814115.9,333341.98,261172.91,38018.74,486617.84,107299.53,349095.07,418277.8,,593544.3,,602245.5,,919522.1,726364.49,268641.13,,,0.843,4.61,31120.71,283635.35,741941.75,632238.95,269614.33,501394.55,2.4495,937914.5,820831.42,,30259.71,474587.38,956707.85,,,495266.865,73076.16,162404.64,276092.19,,,139464.96,0.11,102434.58,3.287,,,,,,,1998.0,2014.0,181314.17,639016.3,1989.0,,,,4.931,629158.28,3.58,,297669.43,,,,620325.68,717492.84,229099.53,1.626,3.102,509563.385,2.646,788562.83,496741.705,310795.99,477156.35,,762576.53,367867.97,79372.67,453851.66,160368.56,742380.91,319387.95
37.23,50.39,1.0,0.0,,,0.0,,0.0,49.945,58.28,1.0,40.14,14.63,29.45,80.91,62.61,50.24,57.72,29.54,,82.45,60.57,,,,,0.9201,49.785,70.93,44.68,57.14,50.32,20.58,31.0,42.73,1.0,1.0,43.34,32.58,,33.2,44.82,89.49,0.0,71.36,60.31,1.0,1.0,1.0,60.23,32.3,0.0,17.11,48.355000000000004,0.0,87.14,18.0,7.0,43.0,1.0,20.85,1.0,34.86,,1.0,10.19,,155770.82,507706.45,303506.48,574451.88,820335.24,501578.11,306717.13,184084.57,492763.49,,502303.19,,788651.7,,493047.46,315182.9,987518.07,,,3.237,4.427,882141.76,510993.51,677185.83,492221.05,274841.33,529811.23,1.825,111792.77,917985.16,,303898.69,58428.51,499025.73,,,880195.55,359846.65,432758.46,721197.56,,,507011.0,3.487,219412.37,0.177,,,,,,,1965.0,1969.0,367632.01,608621.21,2003.0,,,,3.539,962133.09,4.866,,240750.79,,,,554790.54,461937.36,178955.42,2.825,2.892,411600.0,3.334,161278.61,406479.64,562363.46,512591.38,,344061.5,144114.59,493954.66000000003,501212.11,357624.44,859513.81,501366.17
50.075,64.35,1.0,0.0,,,1.0,,0.0,49.945,50.18,1.0,7.78,50.45,49.45,15.42,36.45,98.68,45.39,50.004999999999995,,81.0,30.21,,,,,58.73,74.48,67.76,92.49,51.12,69.61,28.15,38.0,17.21,0.0,1.0,8.57,88.13,,76.11,40.75,48.91,1.0,49.504999999999995,92.48,1.0,0.0,1.0,21.16,94.79,0.0,97.66,1.22,1.0,95.46,1.0,3.0,37.0,0.0,93.99,1.0,61.25,,1.0,52.13,,831362.32,56157.65,433502.65,870749.29,569440.76,795748.64,564457.52,649620.75,13839.0583,,219106.76,,685792.27,,376629.75,497080.13,899844.5,,,3.09,0.254,965928.4,422799.38,537857.99,548056.73,708657.92,476023.11,2.4495,158954.05,960770.98,,730528.11,890333.6,673190.14,,,231459.8,320509.23,229595.42,903099.87,,,9196.8256,0.8,384032.92,0.793,,,,,,,1988.0,2003.0,898791.74,287730.79,2010.0,,,,3.348,121963.22,2.969,,456004.3,,,,642382.97,545198.04,11470.7644,2.352,3.197,201508.8,1.311,180485.93,197036.93,148109.07,330608.77,,453118.6,494963.48,493954.66000000003,501212.11,325829.45,776675.71,715846.06
29.71,24.06,0.0,1.0,,,1.0,,0.0,17.32,21.11,1.0,66.1,48.96,66.6,70.14,93.24,68.08,65.13,6.32,,89.06,98.91,,,,,71.06,74.46,16.1,48.12,34.1,1.0502,10.29,13.0,34.16,1.0,0.0,65.0,32.19,,21.88,26.69,48.91,1.0,73.15,89.17,1.0,1.0,1.0,44.47,64.98,0.0,39.59,40.01,0.0,86.72,38.0,25.0,18.0,1.0,13.16,1.0,47.1,,1.0,24.31,,297991.26,985309.9735,954272.92,950929.18,517283.315,152493.3,249068.51,494882.92,642660.13,,539262.87,,897938.14,,678013.67,775801.22,493451.42,,,2.567,4.757,364718.04,277907.09,42294.78,895925.46,559504.87,819994.43,1.144,67440.85,17267.95,,111188.53,211843.97,499025.73,,,979650.05,15482.7835,611766.65,517473.54,,,486775.02,3.68,289397.77,3.411,,,,,,,1981.0,1950.0,426617.88,308362.5,1956.0,,,,4.941,843425.11,2.281,,351219.81,,,,807981.29,172367.87,416629.47,0.41,2.578,597987.98,2.249,423631.57,134720.36,204159.58,532039.14,,736146.49,838261.52,796094.97,856678.59,56708.95,852351.05,728508.9
66.47,88.98,1.0,0.0,,,0.0,,0.0,12.94,71.28,1.0,82.68,11.07,45.85,63.85,74.84,50.24,89.47,94.8,,44.94,5.61,,,,,62.43,87.36,85.74,50.629999999999995,50.5,50.32,79.74,23.0,41.96,1.0,0.0,91.06,28.63,,51.37,56.47,84.11,0.0,41.86,54.24,0.0,0.0,1.0,38.24,32.56,0.0,82.12,78.89,1.0,25.12,37.0,6.0,43.0,1.0,85.91,0.0,88.02,,0.0,74.55,,862440.82,463115.43,584232.28,839725.27,779065.61,857240.95,953627.27,50407.92,231095.97,,921454.45,,311044.89,,52774.35,594150.99,984289.71,,,0.935,0.693,651543.77,687833.96,949177.64,525576.77,395109.2,161391.19,1.685,296344.35,152616.79,,462820.39,937641.53,138847.67,,,495266.865,927853.92,772824.16,414622.21,,,197786.89,4.92399,312626.13,1.488,,,,,,,1990.0,2009.0,365841.57,529174.11,1955.0,,,,4.627,811990.58,0.613,,32953.26,,,,920446.6,855181.43,58526.94,2.485,2.578,493617.42,0.635,672651.97,966174.75,761249.92,507230.94,,517035.79,57073.04,493954.66000000003,987881.7853,878802.36,869456.36,496507.32
95.61,75.72,1.0,0.0,,,1.0,,0.0,86.7,55.51,0.0,39.96,59.14,9.45,76.15,40.83,30.1,51.019999999999996,10.28,,65.19,23.32,,,,,34.4,66.08,91.3,23.45,50.5,43.77,73.79,14.0,80.67,1.0,0.0,49.76,69.02,,9.65,45.39,76.1,0.0,85.41,49.57,1.0,0.0,0.0,51.35,97.04,1.0,8.21,43.08,0.0,48.96,25.0,32.0,24.0,0.0,2.88,0.0,96.87,,0.0,88.41,,834748.82,245191.95,500976.53,441328.74,297412.72,911798.14,199123.06,260996.43,167733.99,,621856.92,,490385.145,,932431.38,622146.76,946207.83,,,2.063,1.126,914338.67,819638.93,914733.85,416489.82,987339.902,501394.55,0.607,456707.26,34732.6,,579663.13,474587.38,499025.73,,,991159.8333,40320.94,732087.76,122236.26,,,311045.41,2.495,934608.49,1.211,,,,,,,2012.0,1972.0,322432.05,55566.22,1994.0,,,,4.276,376717.44,2.647,,940489.04,,,,497281.14,159984.89,899511.28,0.745,4.168,509563.385,1.705,88673.51,832893.98,386938.13,209220.23,,616776.47,514596.87,244309.04,106955.39,12143.7783,116675.47,106921.84
90.98,29.02,1.0,1.0,,,1.0,,1.0,82.53,44.56,1.0,48.69,50.45,3.65,76.3,39.45,93.78,86.85,68.23,,9.63,47.31,,,,,31.98,38.72,4.76,58.53,12.95,50.32,46.43,0.0,81.45,0.0,0.0,25.4,48.36,,24.91,83.22,48.91,1.0,46.76,98.45,0.0,0.0,1.0,12.28,51.385,0.0,27.48,21.09,1.0,79.71,5.0,41.0,8.0,0.0,66.62,1.0,51.16,,1.0,16.33,,362570.86,611239.15,485790.92,454206.54,433686.27,179684.29,268217.36,503910.92000000004,590328.83,,978482.31,,427866.83,,634691.28,389979.83,443142.29,,,0.259,0.355,856587.34,283498.22,204281.87,120242.39,556520.68,501394.55,1.491,978160.01,206982.61,,935381.31,620169.81,499025.73,,,462824.56,680179.03,490137.1,754928.19,,,952968.9,0.318,527086.96,1.119,,,,,,,2019.0,2023.0,493823.59,941356.62,2016.0,,,,2.273,492933.21499999997,1.086,,561228.06,,,,202433.94,145251.36,26577.7,1.863,0.384,261087.8,2.042,36775.53,357375.66,408046.34,499741.32,,517035.79,273151.12,768760.6,328919.49,558130.2,201595.44,528505.72
52.99,50.39,0.0,0.0,,,0.0,,1.0,41.91,22.97,0.0,1.09,50.45,98.39,4.94,10.82,85.12,39.19,3.14,,68.33,84.03,,,,,87.72,54.46,62.51,85.07,22.2,70.07,61.26,2.0,65.18,0.0,1.0,26.23,84.02,,93.15,2.4,38.02,0.0,14.25,36.33,0.0,0.0,0.0,59.99,49.41,0.0,62.25,43.97,1.0,46.18,24.0,23.0,10.0,1.0,57.2,1.0,77.84,,1.0,94.35,,658247.7,71153.31,631053.21,473677.17,763726.29,347489.31,872820.52,154126.54,907257.94,,187707.06,,20926.96,,904579.28,151179.57,618689.88,,,1.169,2.5,421494.34,492682.57,467804.34,945986.94,864460.27,420530.04,0.122,198966.53,504752.73,,490982.42,741826.34,69650.65,,,762286.56,247943.47,73581.69,763662.14,,,967388.11,0.148,926110.66,0.248,,,,,,,2010.0,1987.0,48620.78,229755.92,2024.0,,,,3.306,874281.39,1.699,,314496.71,,,,942791.96,792540.18,470283.66000000003,4.104,0.154,169852.23,3.792,15887.66,496741.705,482171.54,803009.47,,949870.69,501735.02,23006.79,158707.15,710456.76,851870.46,496507.32
88.38,50.39,0.0,1.0,,,0.0,,1.0,66.06,84.95,0.0,22.56,7.1,38.95,61.14,8.57,41.91,2.47,50.004999999999995,,8.82,49.94,,,,,39.98,57.98,96.18,66.75,70.33,34.3,16.63,37.0,55.01,0.0,1.0,49.76,93.07,,50.44,9.52,48.91,1.0,3.39,25.6,1.0,0.0,1.0,1.2902,78.49,0.0,2.73,38.16,0.0,32.12,49.0,40.0,24.0,1.0,66.78,1.0,34.28,,0.0,70.71,,234990.36,267935.31,474230.34,520705.67,540351.56,76033.4,339119.82,304615.33,492763.49,,269568.79,,859710.15,,644935.92,558014.4,498864.75,,,1.538,3.317,590753.57,492682.57,9865.5813,331268.24,90802.99,178208.54,1.128,321214.05,892253.97,,940234.27,630170.75,355600.6,,,521075.39,939505.5,123903.73,58893.82,,,67738.97,2.86,527086.96,3.928,,,,,,,2017.0,2006.0,505073.67000000004,953477.59,1975.0,,,,3.517,83932.99,1.167,,327536.19,,,,203035.66,454286.15,991134.5976999999,2.137,2.278,722097.57,3.677,141392.21,433425.74,671474.76,97694.6,,364634.24,919579.61,418251.43,407220.15,109751.57,785522.5,482061.17
20.74,52.67,1.0,0.0,,,0.0,,0.0,70.44,50.18,0.0,39.39,26.25,59.17,41.97,96.54,70.35,8.18,56.59,,46.5,46.63,,,,,0.99,60.98,45.6,6.83,39.42,2.15,98.95979999999999,0.0,91.41,0.0,1.0,69.19,85.5,,49.68,19.38,48.91,0.0,75.12,90.92,1.0,1.0,1.0,64.57,85.02,1.0,58.63,90.71,0.0,98.7,19.0,12.0,24.0,1.0,30.53,1.0,51.16,,1.0,82.59,,595836.82,970928.64,977369.32,370986.25,51302.73,495903.84,373113.61,586647.61,867866.94,,362345.92,,421027.37,,703274.4,498836.53,988935.5186,,,4.861,4.817,289446.02,349329.03,9865.5813,479038.85,490973.62,928481.74,4.346,702050.32,394479.05,,495687.42,474587.38,829837.45,,,495266.865,306851.39,195186.43,715760.51,,,857438.96,1.324,569124.05,3.11,,,,,,,2019.0,2010.0,363676.43,918619.85,1979.0,,,,4.468,435679.39,2.713,,774741.02,,,,50657.22,990095.47,840840.88,0.489,1.669,95712.15,3.437,248135.16,496741.705,521494.28,931015.56,,717042.93,319364.17,194523.7,725399.41,559365.0,787637.34,864068.55
64.1,75.96,0.0,0.0,,,0.0,,1.0,24.96,64.2,0.0,40.86,42.48,12.05,83.4,81.12,1.55,18.24,54.72,,98.87899999999998,85.14,,,,,0.9201,75.04,91.28,50.629999999999995,32.01,68.51,78.9,34.0,87.92,0.0,1.0,86.77,48.36,,42.83,81.18,70.69,0.0,87.08,3.59,1.0,1.0,1.0,5.18,7.12,1.0,57.09,68.95,0.0,55.81,4.0,34.0,13.0,1.0,50.94,1.0,88.28,,1.0,90.11,,333935.3,507706.45,923118.13,317492.43,867167.22,752370.55,502812.9,521576.85,492763.49,,863183.97,,228582.05,,811564.81,693423.37,88537.63,,,3.554,2.721,688559.95,863242.2,105395.02,212503.85,726556.45,814083.14,3.829,89502.28,957358.33,,105696.92,100745.08,463687.44,,,495266.865,506129.45,261945.79,876044.81,,,773291.46,0.321,288721.34,2.421,,,,,,,1968.0,1957.0,89078.09,208355.57,2003.0,,,,4.389,609644.35,0.494,,434011.33,,,,528374.06,12558.3952,817784.66,2.008,3.546,509563.385,4.638,189720.67,986936.71,780831.04,552325.69,,925715.21,115935.49,526072.31,462763.41,421707.55,669351.95,10183.2159
29.91,13.33,1.0,1.0,,,0.0,,1.0,11.56,50.18,1.0,1.09,69.32,99.01939999999998,1.94,77.43,57.12,15.32,50.004999999999995,,73.25,35.85,,,,,89.78,77.09,8.23,59.84,28.09,90.75,50.68,25.0,33.64,0.0,0.0,14.97,20.61,,62.95,32.65,69.7,1.0,37.68,62.96,1.0,1.0,1.0,25.29,51.385,0.0,60.9,36.61,1.0,48.96,49.0,5.0,14.0,0.0,5.66,1.0,76.52,,0.0,52.13,,583120.46,10473.0699,393214.03,196232.7,931437.65,495903.84,698062.71,503910.92000000004,607426.83,,681177.03,,608818.11,,985170.76,47630.7,474015.77,,,0.549,0.819,528279.91,872597.19,663741.92,447154.49,886570.26,501394.55,2.4495,311551.5,601704.99,,741127.12,40544.12,90286.16,,,495266.865,504886.67,201816.04,368858.56,,,361513.63,0.583,922535.54,4.744,,,,,,,1950.0,1999.0,871636.2,88368.08,2018.0,,,,2.48,770662.39,0.131,,420215.75,,,,945895.69,638176.92,289271.76,1.068,3.743,730558.68,0.938,74801.89,435831.97,21165.67,965836.26,,132426.24,689176.01,985549.2854999996,127957.51,486632.28,956801.2,717029.34
84.4,57.41,0.0,1.0,,,0.0,,1.0,73.73,11.61,0.0,22.66,48.83,3.67,64.04,50.05,81.25,38.29,50.004999999999995,,43.64,71.07,,,,,53.22,6.93,30.22,94.1,89.5,42.4,37.33,25.0,82.9,1.0,1.0,14.7,28.73,,80.6,43.81,31.65,1.0,30.26,94.58,0.0,1.0,1.0,88.5,7.18,1.0,51.46,41.92,0.0,77.52,24.0,16.0,45.0,1.0,2.63,0.0,85.45,,1.0,16.06,,297270.08,765621.83,657198.6,593688.88,128217.2,106923.5,670594.27,563906.21,299579.87,,502303.19,,18845.44,,493047.46,240165.2,970481.71,,,2.207,4.276,901328.39,438839.02,346179.12,378749.2,625370.83,193824.3,0.294,867654.43,195271.39,,977178.36,261635.48,289305.79,,,141543.43,518324.06,755693.05,470290.27,,,569229.85,4.341,552883.57,4.414,,,,,,,1978.0,2011.0,301227.71,819109.46,1950.0,,,,0.943,958710.79,1.427,,303608.1,,,,312926.03,758146.17,470283.66000000003,1.572,4.192,292618.03,0.272,197329.43,467442.41,324992.89,278127.16,,306674.67,971281.7,371010.25,700135.51,587276.19,963061.92,344025.75
86.86,50.39,1.0,0.0,,,1.0,,0.0,71.92,50.18,1.0,94.94,87.5,46.3,98.86,56.88,20.91,42.64,43.21,,13.37,39.44,,,,,23.74,74.96,42.87,84.69,34.91,50.32,77.11,40.0,13.33,1.0,1.0,75.04,27.34,,55.64,56.74,69.55,0.0,40.32,86.32,0.0,1.0,1.0,38.1,53.74,1.0,67.23,49.23,0.0,35.69,20.0,23.0,24.0,1.0,89.37,0.0,99.0098,,1.0,4.83,,364949.98,108469.01,521839.03,305973.91,987897.69,32513.39,897208.22,137046.21,553722.81,,859081.62,,988693.5147,,124912.97,473413.74,498864.75,,,4.863,2.28,515157.29000000004,842249.43,9865.5813,27635.44,567497.43,18011.98,2.4495,344158.9,172071.0,,520898.79,93970.4,364651.57,,,893000.74,610179.72,957925.57,411560.72,,,606763.4,4.496,847130.75,0.087,,,,,,,1977.0,2016.0,505073.67000000004,617887.42,1987.0,,,,2.523,494224.62,2.443,,828853.51,,,,902454.28,451148.9,852396.21,1.415,4.535,509563.385,3.775,463983.08,18321.7,174513.27,116491.36,,312263.45,763236.44,894220.65,561095.32,588666.35,639781.99,345915.89
81.37,32.33,1.0,1.0,,,0.0,,1.0,2.61,7.58,0.0,29.86,68.41,86.62,87.87,50.05,39.5,7.75,30.26,,86.06,14.16,,,,,7.56,96.33,83.28,23.23,45.86,50.32,52.78,21.0,49.165000000000006,1.0,0.0,61.92,48.36,,15.49,69.43,81.19,1.0,85.39,2.52,0.0,1.0,1.0,73.43,24.66,1.0,11.82,3.61,1.0,83.95,39.0,44.0,21.0,1.0,99.1197,1.0,79.23,,1.0,26.02,,127927.84,507706.45,485790.92,256881.88,517283.315,495903.84,98142.62,304334.68,415186.41,,290402.57,,555621.55,,966893.13,497080.13,266830.7,,,3.214,4.849,319577.03,404665.91,232873.41,10762.8727,865543.14,501394.55,2.777,540094.63,504752.73,,495687.42,342897.39,184550.87,,,176567.88,506129.45,264739.18,326952.44,,,313697.18,3.553,671847.06,2.421,,,,,,,1988.0,2016.0,135417.39,663020.97,1998.0,,,,4.514,451718.93,0.711,,489980.65,,,,836881.18,742115.07,470283.66000000003,2.697,2.578,339283.08,0.618,352748.07,808935.0,467322.4,206191.41,,154928.04,990730.9877999999,585895.18,149743.1,273323.71,425975.68,120910.84
57.09,69.33,1.0,1.0,,,1.0,,1.0,94.47,22.59,0.0,52.86,33.04,8.39,53.82,64.27,62.02,54.69,80.55,,48.61,48.0,,,,,73.77,89.54,50.48,86.88,71.22,50.32,2.14,13.0,53.6,0.0,0.0,36.55,88.07,,48.8,42.33,83.7,1.0,49.504999999999995,84.97,1.0,0.0,1.0,42.41,51.385,0.0,49.56,3.7,0.0,48.96,11.0,26.0,24.0,1.0,31.6,1.0,49.05,,1.0,23.47,,568578.49,951689.83,893523.8,949705.29,632558.11,470609.4,831879.98,591284.83,388640.35,,429748.68,,51093.86,,177469.57,497080.13,716645.25,,,1.975,0.303,323937.38,36805.06,930653.23,593538.56,964698.73,100721.64,3.0,504882.74,632204.64,,360303.98,86415.77,104050.93,,,966171.52,740652.92,48318.16,377931.43,,,586496.67,4.574,594305.55,0.176,,,,,,,2009.0,2019.0,658388.49,469965.5,1992.0,,,,2.523,289481.29,1.758,,627212.92,,,,612930.74,112176.67,270435.89,2.109,2.578,129563.93,3.754,939350.6,766961.6,357694.94,622451.34,,722590.18,438087.73,512804.66,518360.51,990229.79,339047.22,379230.9
37.99,18.58,0.0,1.0,,,0.0,,0.0,74.9,9.7,0.0,10.42,43.87,57.9,92.31,43.79,9.72,50.13,71.27,,48.61,24.79,,,,,49.855000000000004,65.35,50.48,14.82,64.86,90.48,8.52,16.0,49.165000000000006,0.0,1.0,79.59,97.34,,68.4,66.55,83.19,1.0,3.69,49.57,1.0,0.0,1.0,11.38,72.77,1.0,86.51,9.67,1.0,68.55,34.0,4.0,34.0,0.0,68.84,0.0,20.21,,0.0,37.31,,776489.61,809025.37,945871.85,974046.27,487869.98,276907.22,328220.9,345022.78,347370.95,,9948.2577,,490385.145,,493047.46,204007.92,769936.54,,,0.659,0.791,443753.97,606713.2,326028.9,473015.87,443869.03,290203.16,2.4495,529012.31,790066.78,,25980.12,474587.38,605894.0,,,495266.865,506129.45,515658.76,552114.58,,,596421.09,4.346,838991.96,2.421,,,,,,,2016.0,1983.0,505073.67000000004,529439.93,1960.0,,,,2.175,540015.73,1.4,,740059.13,,,,119476.1,508526.035,93548.47,1.222,2.021,602232.46,2.154,163118.46,496741.705,485198.365,251872.16,,359742.34,501735.02,31268.47,946430.05,486632.28,350391.1,717214.53
42.21,50.39,0.0,1.0,,,1.0,,1.0,82.27,29.58,0.0,48.27,8.08,49.45,43.68,10.13,63.3,51.019999999999996,88.12,,44.5,65.45,,,,,19.66,31.27,72.06,25.93,99.06969999999998,50.32,22.01,9.0,71.67,0.0,1.0,31.73,94.12,,75.62,36.76,97.54,1.0,95.96,69.15,1.0,0.0,1.0,49.16,51.3,1.0,28.95,48.355000000000004,1.0,48.96,16.0,1.0,6.0,1.0,59.01,0.0,57.42,,1.0,61.41,,900839.63,507706.45,539821.98,932479.83,115551.47,737123.68,794795.74,238912.38,583076.94,,189312.59,,614629.75,,41200.04,565207.99,465124.17,,,2.493,0.801,247221.78,297784.08,126658.08,391463.16,291323.7,164717.64,2.4495,675391.38,504752.73,,295223.4,474587.38,499025.73,,,190896.38,21811.81,568903.92,42965.83,,,483087.85,2.495,318346.8,3.008,,,,,,,1988.0,2011.0,402491.36,398869.06,1966.0,,,,2.523,13311.57,0.483,,16724.57,,,,497281.14,459715.21,439639.17,4.403,0.091,181164.54,3.799,270443.06,652611.6,228489.92,707441.79,,526521.16,501735.02,493954.66000000003,783512.5,133661.24,14589.306600000002,678111.07
21.03,38.06,0.0,1.0,,,1.0,,1.0,65.52,13.83,1.0,7.0,19.93,55.01,48.87,47.12,6.16,16.61,88.57,,34.71,78.93,,,,,35.18,65.6,50.48,46.1,49.13,8.5,50.68,11.0,36.92,1.0,1.0,49.76,88.35,,94.95,49.99,93.46,1.0,73.74,95.48,1.0,0.0,0.0,14.33,71.86,1.0,1.58,48.355000000000004,1.0,13.78,46.0,23.0,48.0,0.0,13.31,0.0,32.4,,1.0,78.45,,676824.58,507706.45,477436.46,17195.54,630610.39,558313.14,502812.9,359425.37,883620.03,,70719.09,,919656.64,,748562.88,497080.13,687374.64,,,0.665,3.782,79210.61,97486.85,547386.79,840024.2,369432.21,482149.08,2.656,911948.85,766973.82,,782635.61,328809.1,384212.75,,,27982.26,701424.08,558130.52,352383.25,,,33307.42,4.25,741788.59,2.891,,,,,,,1981.0,1959.0,319967.49,557584.2,1987.0,,,,0.81,917940.72,4.432,,305171.06,,,,989727.7331,776012.15,198533.21,1.774,0.358,472326.58,2.949,264470.16,20395.96,176112.35,499741.32,,491043.52,872465.52,281031.92,15598.517100000001,223992.82,258449.68,669693.51
67.0,1.1801,0.0,1.0,,,0.0,,1.0,2.95,75.51,0.0,37.61,63.39,31.08,44.91,35.23,36.07,98.23,12.88,,98.87899999999998,4.61,,,,,61.75,44.03,55.5,91.15,31.34,50.32,65.83,47.0,29.75,0.0,1.0,24.0,91.6,,50.44,68.56,83.4,0.0,50.38,41.08,1.0,1.0,1.0,47.4,46.9,1.0,96.14,69.23,0.0,92.41,24.0,13.0,11.0,0.0,31.52,1.0,78.32,,1.0,23.39,,904908.76,10473.0699,307932.93,854505.55,658595.33,782515.59,514123.65,398904.76,137851.9,,831024.22,,744969.57,,253581.39,507616.49,498864.75,,,0.445,2.726,141628.53,513746.76,806425.24,158550.5,946828.56,61579.98,1.817,225391.31,442868.79,,347873.88,75982.21,967896.93,,,70748.99,508791.72,569995.36,711237.1,,,465916.42,4.409,469274.36,4.601,,,,,,,1964.0,1968.0,165962.53,870742.67,2007.0,,,,2.61,409365.29,3.052,,353559.31,,,,15041.608,465568.6,470283.66000000003,1.086,1.089,509563.385,2.331,943546.8,179362.76,666403.11,985529.0,,937913.76,501735.02,934722.44,501212.11,486632.28,156802.61,364892.28
52.47,12.82,1.0,0.0,,,0.0,,0.0,47.17,43.36,0.0,44.49,15.01,63.14,72.89,96.69,27.58,51.019999999999996,38.91,,66.7,5.32,,,,,12.33,27.03,11.62,24.82,6.34,94.13,69.43,12.0,35.88,1.0,0.0,49.76,99.15959999999998,,46.5,57.43,65.55,0.0,93.5,88.12,0.0,1.0,0.0,1.2902,94.27,1.0,96.84,48.355000000000004,1.0,47.73,19.0,36.0,4.0,0.0,29.8,0.0,21.8,,0.0,47.75,,873870.47,611136.52,328853.39,445694.89,770161.7,357946.07,969785.53,569978.97,843900.6,,828624.86,,228069.06,,928315.55,532271.52,700981.7,,,2.493,1.778,526192.33,868590.75,213956.01,121133.65,862967.48,430531.79,3.466,877381.2,945073.82,,495687.42,797536.35,152812.3,,,88727.07,463654.01,656615.15,873850.33,,,712181.62,0.07609000000000002,527086.96,2.421,,,,,,,1970.0,1991.0,873554.57,779202.71,1952.0,,,,1.849,48770.66,3.305,,229721.57,,,,775906.77,174557.86,470283.66000000003,3.312,3.192,198672.23,2.5635000000000003,846914.75,245113.24,205754.62,938013.02,,143148.81,699835.5,488368.54,690029.93,402608.81,169028.39,496507.32
